manage_no,lamp_addr,depth1,depth2,main_addr_no,sub_addr_no,latitude,longitude
구룡교LP_02-19,서울 마포구 상암동 496-166,서울,마포구,496,166,37.593994,126.801866
구룡교LP_02-20,서울 마포구 상암동 496-111,서울,마포구,496,111,37.593994,126.801866
구룡교LP_02-21,서울 마포구 상암동 496-191,서울,마포구,496,191,37.593994,126.801866
구룡교LP_02-22,서울 마포구 상암동 496-191,서울,마포구,496,191,37.593994,126.801866
구룡교LP_02-23,서울 마포구 상암동 496-190,서울,마포구,496,190,37.593994,126.801866
구룡교LP_02-24,서울 마포구 상암동 496-189,서울,마포구,496,189,37.593994,126.801866
구룡교LP_02-25,서울 마포구 상암동 1550-2,서울,마포구,1550,2,37.593994,126.801866
구룡교LP_02-26,서울 마포구 상암동 1550-2,서울,마포구,1550,2,37.593994,126.801866
구룡교LP_02-27,서울 마포구 상암동 1550-2,서울,마포구,1550,2,37.593994,126.801866
구룡교LP_02-28,서울 마포구 상암동 1550-2,서울,마포구,1550,2,37.593994,126.801866
구룡교LP_02-29,서울 마포구 상암동 1550-2,서울,마포구,1550,2,37.593994,126.801866
구룡교LP_02-30,서울 마포구 상암동 481-207,서울,마포구,481,207,37.593994,126.801866
구룡교LP_02-31,서울 마포구 상암동 481-207,서울,마포구,481,207,37.593994,126.801866
구룡교LP_02-32,서울 마포구 상암동 481-207,서울,마포구,481,207,37.593994,126.801866
구룡교LP_02-33,서울 마포구 상암동 481-207,서울,마포구,481,207,37.593994,126.801866
구룡교LP_02-34,서울 마포구 상암동 481-207,서울,마포구,481,207,37.593994,126.801866
구룡교LP_02-35,서울 마포구 상암동 481-207,서울,마포구,481,207,37.593994,126.801866
구룡교LP_02-36,서울 마포구 상암동 481-207,서울,마포구,481,207,37.593994,126.801866
구룡교LP_02-37,서울 마포구 상암동 481-207,서울,마포구,481,207,37.593994,126.801866
구룡교LP_02-38,서울 마포구 상암동 481-207,서울,마포구,481,207,37.593994,126.801866
구룡교LP_02-39,서울 마포구 상암동 481-207,서울,마포구,481,207,37.593994,126.801866
구룡교LP_02-40,서울 마포구 상암동 496-206,서울,마포구,496,206,37.593994,126.801866
구룡교LP_02-41,서울 마포구 상암동 478-1,서울,마포구,478,1,37.593994,126.801866
구룡교LP_02-42,서울 마포구 상암동 478-1,서울,마포구,478,1,37.593994,126.801866
구룡교LP_02-43,서울 마포구 상암동 1548-2,서울,마포구,1548,2,37.593994,126.801866
구룡교LP_02-44,서울 마포구 상암동 1548-1,서울,마포구,1548,1,37.593994,126.801866
구룡교LP_02-45,서울 마포구 상암동 1548-1,서울,마포구,1548,1,37.593994,126.801866
구룡교LP_02-46,서울 마포구 상암동 496-195,서울,마포구,496,195,37.593994,126.801866
구룡교LP_02-47,서울 마포구 상암동 1548-1,서울,마포구,1548,1,37.593994,126.801866
구룡교LP_02-48,서울 마포구 상암동 1548-1,서울,마포구,1548,1,37.593994,126.801866
구룡교LP_02-49,서울 마포구 상암동 1548-1,서울,마포구,1548,1,37.593994,126.801866
구룡교LP_02-50,서울 마포구 상암동 1548-1,서울,마포구,1548,1,37.593994,126.801866
구룡교LP_02-51,서울 마포구 상암동 1548-1,서울,마포구,1548,1,37.593994,126.801866
구룡교LP_02-52,서울 마포구 상암동 1548-1,서울,마포구,1548,1,37.593994,126.801866
구룡교LP_03-01,경기 고양시 덕양구 덕은동 269-40,경기,고양시 덕양구,269,40,37.593994,126.801866
구룡교LP_03-02,경기 고양시 덕양구 덕은동 266-4,경기,고양시 덕양구,266,4,37.593994,126.801866
구룡교LP_03-03,경기 고양시 덕양구 덕은동 266-17,경기,고양시 덕양구,266,17,37.593994,126.801866
구룡교LP_03-04,경기 고양시 덕양구 덕은동 266-18,경기,고양시 덕양구,266,18,37.593994,126.801866
구룡교LP_03-05,경기 고양시 덕양구 덕은동 579-19,경기,고양시 덕양구,579,19,37.593994,126.801866
구룡교LP_03-06,경기 고양시 덕양구 덕은동 579-17,경기,고양시 덕양구,579,17,37.593994,126.801866
구룡교LP_03-07,경기 고양시 덕양구 덕은동 579-19,경기,고양시 덕양구,579,19,37.593994,126.801866
구룡교LP_03-08,경기 고양시 덕양구 덕은동 579-17,경기,고양시 덕양구,579,17,37.593994,126.801866
구룡교LP_03-09,경기 고양시 덕양구 덕은동 579-19,경기,고양시 덕양구,579,19,37.593994,126.801866
구룡교LP_03-10,경기 고양시 덕양구 덕은동 579-17,경기,고양시 덕양구,579,17,37.593994,126.801866
구룡교LP_03-11,경기 고양시 덕양구 덕은동 579-19,경기,고양시 덕양구,579,19,37.593994,126.801866
구룡교LP_03-12,경기 고양시 덕양구 덕은동 257-19,경기,고양시 덕양구,257,19,37.593994,126.801866
구룡교LP_03-13,경기 고양시 덕양구 덕은동 257-19,경기,고양시 덕양구,257,19,37.593994,126.801866
구룡교LP_03-14,경기 고양시 덕양구 덕은동 257-21,경기,고양시 덕양구,257,21,37.593994,126.801866
구룡교LP_03-15,경기 고양시 덕양구 덕은동 579-15,경기,고양시 덕양구,579,15,37.593994,126.801866
구룡교LP_03-16,경기 고양시 덕양구 덕은동 579-15,경기,고양시 덕양구,579,15,37.593994,126.801866
구룡교LP_03-17,경기 고양시 덕양구 덕은동 579-15,경기,고양시 덕양구,579,15,37.593994,126.801866
구룡교LP_03-18,경기 고양시 덕양구 덕은동 579-15,경기,고양시 덕양구,579,15,37.593994,126.801866
구룡교LP_03-19,경기 고양시 덕양구 덕은동 579-15,경기,고양시 덕양구,579,15,37.593994,126.801866
구룡교LP_03-20,경기 고양시 덕양구 덕은동 579-15,경기,고양시 덕양구,579,15,37.593994,126.801866
구룡교LP_03-21,경기 고양시 덕양구 덕은동 579-15,경기,고양시 덕양구,579,15,37.593994,126.801866
구룡교LP_03-22,경기 고양시 덕양구 덕은동 579-15,경기,고양시 덕양구,579,15,37.593994,126.801866
구룡교LP_03-23,경기 고양시 덕양구 덕은동 579-15,경기,고양시 덕양구,579,15,37.593994,126.801866
구룡교LP_03-24,경기 고양시 덕양구 덕은동 579-15,경기,고양시 덕양구,579,15,37.593994,126.801866
구룡교LP_03-25,경기 고양시 덕양구 덕은동 579-15,경기,고양시 덕양구,579,15,37.593994,126.801866
구룡교LP_03-26,경기 고양시 덕양구 덕은동 579-15,경기,고양시 덕양구,579,15,37.593994,126.801866
구룡교LP_03-27,경기 고양시 덕양구 덕은동 579-15,경기,고양시 덕양구,579,15,37.593994,126.801866
구룡교LP_03-28,경기 고양시 덕양구 덕은동 579-15,경기,고양시 덕양구,579,15,37.593994,126.801866
구룡교LP_03-29,서울 마포구 상암동 1565,서울,마포구,1565,,37.593994,126.801866
구룡교LP_03-30,서울 마포구 상암동 1548,서울,마포구,1548,,37.593994,126.801866
구룡교LP_03-31,서울 마포구 상암동 1548,서울,마포구,1548,,37.593994,126.801866
구룡교LP_03-32,서울 마포구 상암동 1548,서울,마포구,1548,,37.593994,126.801866
구룡교LP_03-33,서울 마포구 상암동 1548,서울,마포구,1548,,37.593994,126.801866
구룡교LP_03-34,서울 마포구 상암동 1548-2,서울,마포구,1548,2,37.593994,126.801866
구룡교LP_04-01,서울 마포구 상암동 1548-2,서울,마포구,1548,2,37.593994,126.801866
구룡교LP_04-02,서울 마포구 상암동 478-1,서울,마포구,478,1,37.593994,126.801866
구룡교LP_04-03,서울 마포구 상암동 478-1,서울,마포구,478,1,37.593994,126.801866
구룡교LP_04-04,서울 마포구 상암동 478-1,서울,마포구,478,1,37.593994,126.801866
구룡교LP_04-05,서울 마포구 상암동 478-1,서울,마포구,478,1,37.593994,126.801866
구룡교LP_04-06,서울 마포구 상암동 478-1,서울,마포구,478,1,37.593994,126.801866
구룡교LP_04-07,서울 마포구 상암동 1548-2,서울,마포구,1548,2,37.593994,126.801866
구룡교LP_04-08,서울 마포구 상암동 1565,서울,마포구,1565,,37.593994,126.801866
구룡교LP_04-09,경기 고양시 덕양구 덕은동 579-11,경기,고양시 덕양구,579,11,37.593994,126.801866
구룡교LP_04-10,경기 고양시 덕양구 덕은동 579-11,경기,고양시 덕양구,579,11,37.593994,126.801866
구룡교LP_04-11,경기 고양시 덕양구 덕은동 579-11,경기,고양시 덕양구,579,11,37.593994,126.801866
구룡교LP_04-12,경기 고양시 덕양구 덕은동 579-11,경기,고양시 덕양구,579,11,37.593994,126.801866
구룡교LP_04-13,경기 고양시 덕양구 덕은동 579-11,경기,고양시 덕양구,579,11,37.593994,126.801866
구룡교LP_04-14,경기 고양시 덕양구 덕은동 579-12,경기,고양시 덕양구,579,12,37.593994,126.801866
구룡교LP_04-15,경기 고양시 덕양구 덕은동 579-12,경기,고양시 덕양구,579,12,37.593994,126.801866
구룡교LP_04-16,경기 고양시 덕양구 덕은동 579-12,경기,고양시 덕양구,579,12,37.593994,126.801866
구룡교LP_04-17,경기 고양시 덕양구 덕은동 579-12,경기,고양시 덕양구,579,12,37.593994,126.801866
구룡교LP_04-18,경기 고양시 덕양구 덕은동 579-12,경기,고양시 덕양구,579,12,37.593994,126.801866
구룡교LP_04-19,경기 고양시 덕양구 덕은동 579-12,경기,고양시 덕양구,579,12,37.593994,126.801866
구룡교LP_04-20,경기 고양시 덕양구 덕은동 579-12,경기,고양시 덕양구,579,12,37.593994,126.801866
구룡교LP_04-21,경기 고양시 덕양구 덕은동 579-12,경기,고양시 덕양구,579,12,37.593994,126.801866
구룡교LP_04-22,경기 고양시 덕양구 덕은동 579-12,경기,고양시 덕양구,579,12,37.593994,126.801866
구룡교LP_04-23,경기 고양시 덕양구 덕은동 579-12,경기,고양시 덕양구,579,12,37.593994,126.801866
구룡교LP_04-24,경기 고양시 덕양구 덕은동 579-12,경기,고양시 덕양구,579,12,37.593994,126.801866
구룡교LP_04-25,경기 고양시 덕양구 덕은동 579-12,경기,고양시 덕양구,579,12,37.593994,126.801866
구룡교LP_04-26,경기 고양시 덕양구 덕은동 579-12,경기,고양시 덕양구,579,12,37.593994,126.801866
구룡교LP_04-27,경기 고양시 덕양구 덕은동 579-13,경기,고양시 덕양구,579,13,37.593994,126.801866
구룡교LP_04-28,경기 고양시 덕양구 덕은동 579-12,경기,고양시 덕양구,579,12,37.593994,126.801866
구룡교LP_04-29,경기 고양시 덕양구 덕은동 579-13,경기,고양시 덕양구,579,13,37.593994,126.801866
구룡교LP_04-30,경기 고양시 덕양구 덕은동 579-12,경기,고양시 덕양구,579,12,37.593994,126.801866
구룡교LP_04-31,경기 고양시 덕양구 덕은동 579-13,경기,고양시 덕양구,579,13,37.593994,126.801866
구룡교LP_04-32,경기 고양시 덕양구 덕은동 579-13,경기,고양시 덕양구,579,13,37.593994,126.801866
구리암사남단경관상류-01,서울 강동구 암사동 656,서울,강동구,656,,37.593994,126.801866
구리암사남단경관상류-02,서울 강동구 암사동 656,서울,강동구,656,,37.593994,126.801866
구리암사남단경관상류-03,서울 강동구 암사동 656,서울,강동구,656,,37.593994,126.801866
구리암사남단경관상류-04,서울 강동구 암사동 656,서울,강동구,656,,37.593994,126.801866
구리암사남단경관상류-05,서울 강동구 암사동 656,서울,강동구,656,,37.593994,126.801866
구리암사남단경관상류-06,서울 강동구 암사동 656,서울,강동구,656,,37.593994,126.801866
구리암사남단경관하류-01,서울 강동구 암사동 656,서울,강동구,656,,37.593994,126.801866
구리암사남단경관하류-02,서울 강동구 암사동 656,서울,강동구,656,,37.593994,126.801866
구리암사남단경관하류-03,서울 강동구 암사동 656,서울,강동구,656,,37.593994,126.801866
구리암사남단경관하류-04,서울 강동구 암사동 656,서울,강동구,656,,37.593994,126.801866
구리암사남단경관하류-05,서울 강동구 암사동 656,서울,강동구,656,,37.593994,126.801866
구리암사남단경관하류-06,서울 강동구 암사동 656,서울,강동구,656,,37.593994,126.801866
구리암사대교남단램프-01,서울 강동구 암사동 98-4,서울,강동구,98,4,37.593994,126.801866
구리암사대교남단램프-02,서울 강동구 암사동 99-2,서울,강동구,99,2,37.593994,126.801866
구리암사대교남단램프-03,서울 강동구 암사동 99-2,서울,강동구,99,2,37.593994,126.801866
구리암사대교남단램프-04,서울 강동구 암사동 92-3,서울,강동구,92,3,37.593994,126.801866
구리암사대교남단램프-05,서울 강동구 암사동 88-3,서울,강동구,88,3,37.593994,126.801866
구리암사대교남단램프-06,서울 강동구 암사동 88-3,서울,강동구,88,3,37.593994,126.801866
구리암사대교남단램프-07,서울 강동구 암사동 88-2,서울,강동구,88,2,37.593994,126.801866
구리암사대교남단램프-08,서울 강동구 암사동 88-2,서울,강동구,88,2,37.593994,126.801866
구리암사대교남단램프-09,서울 강동구 암사동 88-4,서울,강동구,88,4,37.593994,126.801866
구리암사대교남단램프-10,서울 강동구 암사동 88-4,서울,강동구,88,4,37.593994,126.801866
구리암사대교남단램프-11,서울 강동구 암사동 88-4,서울,강동구,88,4,37.593994,126.801866
구리암사대교남단램프-12,서울 강동구 암사동 88-4,서울,강동구,88,4,37.593994,126.801866
구리암사대교남단램프-13,서울 강동구 암사동 86-1,서울,강동구,86,1,37.593994,126.801866
구리암사대교남단램프-14,서울 강동구 암사동 86-1,서울,강동구,86,1,37.593994,126.801866
구리암사대교남단램프-15,서울 강동구 암사동 88-4,서울,강동구,88,4,37.593994,126.801866
구리암사대교남단램프-16,서울 강동구 암사동 88-4,서울,강동구,88,4,37.593994,126.801866
구리암사대교남단램프-17,서울 강동구 암사동 88-4,서울,강동구,88,4,37.593994,126.801866
구리암사대교남단램프-18,서울 강동구 암사동 88-4,서울,강동구,88,4,37.593994,126.801866
구리암사대교남단램프-19,서울 강동구 암사동 88-3,서울,강동구,88,3,37.593994,126.801866
구리암사대교남단램프-20,서울 강동구 암사동 88-3,서울,강동구,88,3,37.593994,126.801866
구리암사대교남단램프-21,서울 강동구 암사동 88-3,서울,강동구,88,3,37.593994,126.801866
구리암사대교남단상류-01,서울 강동구 암사동 93-3,서울,강동구,93,3,37.593994,126.801866
구리암사대교남단상류-02,서울 강동구 암사동 93-3,서울,강동구,93,3,37.593994,126.801866
구리암사대교남단상류-03,서울 강동구 암사동 656-1,서울,강동구,656,1,37.593994,126.801866
구리암사대교남단상류-04,서울 강동구 암사동 656-1,서울,강동구,656,1,37.593994,126.801866
구리암사대교남단상류-05,서울 강동구 암사동 656-1,서울,강동구,656,1,37.593994,126.801866
